Datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO(GT)_scaled,NO2(GT)_scaled,NOx(GT)_scaled,C6H6(GT)_scaled,pollution_score,hour,hour_weight,contextual_pollution_score,multi_pollutant_exposure,risk_level,exposure_trend,rising_exposure,high_exposure_flag,persistent_high_exposure,dominant_pollutant,alert,recommendation
2004-03-22 16:00:00,2.3,1076.0,451.0,11.6,1034.0,150.0,964.0,101.0,1544.0,813.0,21.3,24.2,0.606,0.18644067796610167,0.29289940828402367,0.1002031144211239,0.18081761006289307,0.19037135607869599,16,1.0,0.19037135607869599,1.016848997427636,Moderate,0.003636967491832177,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-22 17:00:00,2.6,1152.0,185.0,12.4,1062.0,138.0,928.0,103.0,1606.0,850.0,20.2,28.5,0.6682,0.211864406779661,0.2988165680473373,0.09207853757616791,0.19339622641509435,0.19996234372279348,17,1.4,0.27994728121191087,1.1524993873524423,High,0.13565038992480627,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-22 18:00:00,3.8,1407.0,426.0,18.3,1249.0,213.0,720.0,129.0,1932.0,1276.0,17.0,43.1,0.8264,0.3135593220338983,0.37573964497041423,0.14285714285714285,0.2861635220125786,0.2809496979695745,18,1.4,0.39332957715740424,1.384791839300122,High,0.23229245194767967,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-22 19:00:00,4.4,1438.0,672.0,21.0,1325.0,232.0,678.0,143.0,1993.0,1401.0,15.6,47.4,0.8347,0.364406779661017,0.4171597633136095,0.15572105619498985,0.32861635220125784,0.31826550921570645,19,1.4,0.445571712901989,1.6690261960158816,Very High,0.2842343567157597,True,True,False,NO2,HIGH: Exposure is increasing,"Exposure is rising, mainly caused by NO2. Monitor conditions closely and limit prolonged exposure."
2004-03-22 20:00:00,4.5,1425.0,624.0,21.0,1325.0,238.0,678.0,146.0,1965.0,1356.0,15.3,47.4,0.8178,0.3728813559322034,0.4260355029585799,0.15978334461746785,0.32861635220125784,0.3240423891139245,20,1.4,0.4536593447594943,1.9404711634533396,Very High,0.27144496743745794,True,True,True,NO2,CRITICAL: Persistent exposure and current pollution spike,"Critical risk mainly caused by NO2. Avoid outdoor activity, close windows, and activate air purification."
2004-03-22 21:00:00,3.3,1279.0,325.0,14.5,1131.0,180.0,775.0,124.0,1758.0,1243.0,14.5,49.7,0.8177,0.2711864406779661,0.3609467455621302,0.12051455653351387,0.22641509433962265,0.2470042765952254,21,1.4,0.3458059872333155,2.10868525934281,Very High,0.16821409588947023,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-22 22:00:00,2.0,1132.0,143.0,8.4,916.0,128.0,920.0,113.0,1561.0,1083.0,13.9,52.0,0.8231,0.16101694915254236,0.32840236686390534,0.08530805687203791,0.13050314465408805,0.17783331961056612,22,1.0,0.17783331961056612,2.09614722287468,Very High,-0.01253803646813001,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-22 23:00:00,1.1,1006.0,89.0,4.3,729.0,65.0,1142.0,80.0,1370.0,795.0,14.5,49.4,0.8106,0.0847457627118644,0.23076923076923075,0.04265402843601896,0.0660377358490566,0.10698709078468306,23,1.0,0.10698709078468306,1.9231870324474518,Very High,-0.172960190427228,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-23 00:00:00,0.9,982.0,73.0,3.8,700.0,53.0,1204.0,72.0,1359.0,735.0,13.8,51.4,0.8071,0.06779661016949153,0.20710059171597633,0.034529451591062965,0.05817610062893081,0.09238171400339344,0,0.8,0.07390537120271476,1.6037628264927626,Very High,-0.31942420595468923,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-23 01:00:00,0.8,969.0,48.0,2.7,636.0,47.0,1271.0,64.0,1309.0,684.0,14.0,51.3,0.8163,0.059322033898305086,0.1834319526627219,0.030467163168584967,0.04088050314465409,0.07944748975624905,1,0.8,0.06355799180499924,1.2217491053957727,High,-0.38201372109698983,False,False,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-23 02:00:00,0.7,941.0,47.0,2.5,621.0,51.0,1298.0,70.0,1330.0,714.0,13.0,56.8,0.8444,0.05084745762711864,0.20118343195266272,0.03317535545023697,0.03773584905660377,0.08139110395018127,2,0.8,0.06511288316014502,0.8332026437964235,Moderate,-0.38854646159934925,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-23 03:00:00,0.5,892.0,36.0,1.2,522.0,35.5,1522.0,50.5,1285.0,456.0,11.0,70.0,0.9215,0.03389830508474576,0.143491124260355,0.022681110358835476,0.01729559748427673,0.05517166967707669,3,0.8,0.04413733574166136,0.5315339923047693,Low,-0.3016686514916542,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-23 04:00:00,0.4,855.0,25.0,0.8,478.0,20.0,1701.0,31.0,1261.0,401.0,10.1,76.8,0.9483,0.025423728813559324,0.08579881656804733,0.012186865267433986,0.011006289308176102,0.03432479696457335,4,0.8,0.02745983757165868,0.38116051026586184,Low,-0.15037348203890744,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-23 05:00:00,0.3,834.0,19.0,0.6,459.0,13.0,1908.0,22.0,1212.0,361.0,8.8,80.5,0.9147,0.016949152542372878,0.05917159763313609,0.007447528774542993,0.007861635220125786,0.023311854408656792,5,0.8,0.018649483526925435,0.29282290300810426,Low,-0.08833760725775758,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-23 06:00:00,0.5,909.0,26.0,1.8,567.0,33.0,1542.0,47.0,1287.0,418.0,9.6,75.4,0.9004,0.03389830508474576,0.1331360946745562,0.020988490182802976,0.026729559748427674,0.05404654968944905,6,1.0,0.05404654968944905,0.2729640814948386,Low,-0.01985882151326568,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-23 07:00:00,1.1,1061.0,60.0,4.6,745.0,103.0,1178.0,88.0,1429.0,616.0,9.8,75.0,0.9093,0.0847457627118644,0.25443786982248523,0.06838185511171292,0.07075471698113207,0.12027960344333527,7,1.3,0.15636348447633586,0.36576957416617517,Low,0.09280549267133659,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-23 08:00:00,3.0,1441.0,248.0,14.2,1124.0,224.0,851.0,130.0,1829.0,1089.0,10.0,74.2,0.9117,0.24576271186440676,0.378698224852071,0.15030467163168584,0.22169811320754715,0.25031916032177065,8,1.3,0.32541490841830184,0.626071599424332,Low,0.2603020252581568,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-23 09:00:00,3.8,1498.0,535.0,21.0,1325.0,244.0,684.0,132.0,2095.0,1329.0,11.2,69.7,0.9232,0.3135593220338983,0.38461538461538464,0.16384563303994584,0.32861635220125784,0.29690632146425366,9,1.3,0.38597821790352976,0.9679124815862004,Moderate,0.34184088216186836,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-23 10:00:00,3.4,1343.0,340.0,16.2,1185.0,237.0,760.0,132.0,1857.0,1311.0,12.0,62.9,0.8803,0.2796610169491525,0.38461538461538464,0.15910629654705485,0.2531446540880503,0.2704576561929657,10,1.3,0.3515949530508554,1.292047597065397,High,0.3241351154791967,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-23 11:00:00,3.0,1308.0,325.0,15.5,1166.0,220.0,792.0,131.0,1794.0,1236.0,12.8,55.8,0.821,0.24576271186440676,0.3816568047337278,0.14759647935003387,0.24213836477987422,0.25446980753623727,11,1.0,0.25446980753623727,1.527867921074709,High,0.23582032400931197,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-23 12:00:00,2.7,1209.0,267.0,13.4,1097.0,207.0,837.0,129.0,1746.0,1147.0,13.1,54.8,0.8234,0.22033898305084745,0.37573964497041423,0.13879485443466485,0.20911949685534592,0.2365592191375932,12,1.0,0.2365592191375932,1.710380590522853,Very High,0.18251266944814404,True,True,False,NO2,HIGH: Exposure is increasing,"Exposure is rising, mainly caused by NO2. Monitor conditions closely and limit prolonged exposure."
2004-03-23 13:00:00,3.5,1310.0,325.0,16.9,1207.0,208.0,770.0,132.0,1847.0,1301.0,13.8,53.4,0.8351,0.288135593220339,0.38461538461538464,0.13947190250507788,0.2641509433962264,0.2702926884254626,13,1.0,0.2702926884254626,1.8243097944719797,Very High,0.11392920394912665,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-23 14:00:00,2.8,1171.0,268.0,12.4,1064.0,160.0,881.0,110.0,1639.0,1097.0,16.0,42.4,0.7674,0.22881355932203387,0.31952662721893493,0.10697359512525388,0.19339622641509435,0.21394836866567624,14,1.0,0.21394836866567624,1.7128432547193544,Very High,-0.11146653975262533,False,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-23 15:00:00,1.9,1112.0,136.0,10.1,980.0,131.0,924.0,99.0,1589.0,900.0,14.1,49.8,0.7971,0.15254237288135591,0.2869822485207101,0.0873392010832769,0.15723270440251572,0.17078961514590665,15,1.0,0.17078961514590665,1.497654651961731,High,-0.2151886027576233,False,False,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-23 16:00:00,2.0,1132.0,118.0,8.7,927.0,128.0,944.0,100.0,1570.0,781.0,12.0,61.1,0.8537,0.16101694915254236,0.2899408284023669,0.08530805687203791,0.13522012578616352,0.1691613312215966,16,1.0,0.1691613312215966,1.3152210301324725,High,-0.1824336218292586,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-23 17:00:00,3.0,1225.0,276.0,13.8,1111.0,176.0,818.0,122.0,1719.0,1013.0,13.6,54.6,0.8465,0.24576271186440676,0.3550295857988166,0.11780636425186188,0.21540880503144655,0.23501956207828095,17,1.4,0.3290273869095933,1.3897786095058284,High,0.07455757937335594,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-23 18:00:00,1.9,1065.0,151.0,9.3,953.0,107.0,962.0,97.0,1514.0,790.0,13.7,49.5,0.7695,0.15254237288135591,0.28106508875739644,0.07109004739336493,0.1446540880503145,0.16273231351216,18,1.4,0.22782523891702397,1.381044629285259,High,-0.008733980220569482,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-23 19:00:00,2.7,1236.0,236.0,13.0,1084.0,131.0,854.0,112.0,1688.0,1059.0,11.7,57.1,0.7822,0.22033898305084745,0.3254437869822485,0.0873392010832769,0.2028301886792453,0.20986347966748464,19,1.4,0.2938088715344785,1.404560812394275,High,0.023516183109016042,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-23 20:00:00,3.3,1309.0,220.0,14.3,1126.0,166.0,812.0,128.0,1722.0,1205.0,11.5,58.2,0.7867,0.2711864406779661,0.3727810650887574,0.11103588354773188,0.22327044025157233,0.24696425741282663,20,1.4,0.34574996037795724,1.5363624041065562,High,0.13180159171228123,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-23 21:00:00,1.7,1089.0,87.0,7.6,884.0,89.0,1006.0,101.0,1487.0,975.0,12.6,54.2,0.7881,0.13559322033898302,0.29289940828402367,0.058903182125930945,0.11792452830188678,0.1522135193645609,21,1.4,0.21309892711038525,1.5786717160710346,Very High,0.0423093119644784,True,True,False,NO2,HIGH: Exposure is increasing,"Exposure is rising, mainly caused by NO2. Monitor conditions closely and limit prolonged exposure."
2004-03-23 22:00:00,1.3,1000.0,81.0,5.3,776.0,81.0,1141.0,96.0,1375.0,896.0,12.0,54.9,0.7664,0.10169491525423728,0.2781065088757397,0.05348679756262695,0.08176100628930817,0.12975900244372449,22,1.0,0.12975900244372449,1.5392693872931624,High,-0.0394023287778722,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-23 23:00:00,1.3,1041.0,74.0,5.4,782.0,78.0,1105.0,86.0,1425.0,911.0,11.0,61.4,0.8057,0.10169491525423728,0.24852071005917156,0.05145565335138795,0.08333333333333334,0.12216923209557773,23,1.0,0.12216923209557773,1.3324112324791468,High,-0.2068581548140156,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 00:00:00,1.2,1045.0,55.0,4.9,756.0,70.0,1137.0,85.0,1411.0,902.0,11.1,62.2,0.8199,0.09322033898305083,0.2455621301775148,0.046039268788083954,0.07547169811320756,0.11596079105895646,0,0.8,0.09276863284716517,1.1973546264092882,High,-0.1350566060698586,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 01:00:00,1.1,997.0,74.0,4.6,744.0,76.0,1151.0,79.0,1405.0,832.0,10.8,62.5,0.8082,0.0847457627118644,0.22781065088757396,0.05010155721056195,0.07075471698113207,0.10905272423431972,1,0.8,0.08724217938745578,0.9907879342622654,Moderate,-0.20656669214702283,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 02:00:00,0.9,948.0,35.0,2.7,634.0,43.0,1320.0,61.0,1326.0,715.0,11.3,60.0,0.8025,0.06779661016949153,0.17455621301775148,0.02775897088693297,0.04088050314465409,0.07909387965594938,2,0.8,0.06327510372475952,0.7083130776090677,Moderate,-0.2824748566531977,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 03:00:00,0.6,878.0,29.0,1.6,551.0,43.5,1493.0,63.5,1272.0,683.0,10.6,61.6,0.7856,0.0423728813559322,0.18195266272189348,0.02809749492213947,0.02358490566037736,0.06994138494986336,3,0.8,0.0559531079598907,0.5511672584585732,Low,-0.15714581915049453,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 04:00:00,0.6,908.0,29.0,1.7,559.0,44.0,1477.0,66.0,1287.0,721.0,10.2,62.7,0.7813,0.0423728813559322,0.1893491124260355,0.02843601895734597,0.025157232704402514,0.07218959379350554,4,0.8,0.05775167503480443,0.4791599310496531,Low,-0.07200732740892007,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 05:00:00,0.6,892.0,20.0,1.2,522.0,34.0,1572.0,54.0,1255.0,648.0,10.9,58.6,0.7628,0.0423728813559322,0.15384615384615383,0.021665538253215978,0.01729559748427673,0.06004890692847746,5,0.8,0.048039125542781974,0.40502982449685737,Low,-0.07413010655279573,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 06:00:00,0.8,954.0,32.0,1.7,561.0,43.0,1496.0,57.0,1255.0,612.0,10.8,57.2,0.7382,0.059322033898305086,0.16272189349112426,0.02775897088693297,0.025157232704402514,0.07044827280488633,6,1.0,0.07044827280488633,0.38270946445457854,Low,-0.02232036004227883,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 07:00:00,1.2,1045.0,84.0,4.8,751.0,79.0,1186.0,75.0,1403.0,800.0,10.4,59.2,0.7455,0.09322033898305083,0.21597633136094674,0.05213270142180095,0.07389937106918239,0.10977323410443865,7,1.3,0.14270520433577025,0.43817248940289294,Low,0.0554630249483144,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 08:00:00,3.1,1383.0,245.0,13.8,1109.0,174.0,832.0,97.0,1706.0,1173.0,11.0,57.3,0.7501,0.25423728813559326,0.28106508875739644,0.11645226811103587,0.21540880503144655,0.21873228666407535,8,1.3,0.284351972663298,0.6592493583414314,Low,0.22107686893853845,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 09:00:00,4.4,1597.0,553.0,23.7,1395.0,235.0,652.0,110.0,2080.0,1519.0,11.2,56.9,0.7565,0.364406779661017,0.31952662721893493,0.15775220040622884,0.3710691823899371,0.30285557728258344,9,1.3,0.39371225046735847,0.9970085008488991,Moderate,0.33775914250746775,True,False,False,C6H6,MODERATE: Short-term pollution spike,Short-term pollution spike mainly caused by C6H6. Monitor air quality and avoid prolonged exposure.
2004-03-24 10:00:00,3.4,1318.0,450.0,14.2,1124.0,218.0,762.0,113.0,1770.0,1287.0,12.1,54.9,0.7734,0.2796610169491525,0.32840236686390534,0.14624238320920785,0.22169811320754715,0.2468991152445335,10,1.3,0.3209688498178936,1.2602256756319883,High,0.26321717478308915,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 11:00:00,1.7,1138.0,118.0,8.0,898.0,136.0,950.0,88.0,1505.0,966.0,15.1,44.3,0.7535,0.13559322033898302,0.25443786982248523,0.0907244414353419,0.12421383647798742,0.15181131121174915,11,1.0,0.15181131121174915,1.3639978613009553,High,0.10377218566896707,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 12:00:00,1.5,1098.0,118.0,6.7,842.0,117.0,1012.0,85.0,1440.0,828.0,15.6,40.6,0.7146,0.11864406779661016,0.2455621301775148,0.07786052809749491,0.10377358490566038,0.13720360188886754,12,1.0,0.13720360188886754,1.4307531903849366,High,0.0667553290839813,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 13:00:00,1.7,1118.0,144.0,8.7,927.0,119.0,959.0,96.0,1477.0,825.0,16.9,34.6,0.6597,0.13559322033898302,0.2781065088757397,0.07921462423832092,0.13522012578616352,0.15705227453744275,13,1.0,0.15705227453744275,1.4451002605866092,High,0.014347070201672585,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 14:00:00,2.2,1170.0,159.0,10.8,1009.0,126.0,879.0,106.0,1566.0,872.0,16.6,35.6,0.6697,0.17796610169491525,0.3076923076923077,0.0839539607312119,0.16823899371069184,0.18494919635649282,14,1.0,0.18494919635649282,1.3456974842798042,High,-0.09940277630680505,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 15:00:00,2.45,1112.0,122.0,6.7,842.0,100.0,1015.0,91.0,1494.0,680.0,11.3,63.9,0.8554,0.19915254237288135,0.26331360946745563,0.06635071090047392,0.10377358490566038,0.16291655978497888,15,1.0,0.16291655978497888,1.1149017935974246,High,-0.2307956906823796,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 16:00:00,2.7,1390.0,230.0,11.4,1028.0,197.0,829.0,126.0,1730.0,1002.0,9.6,81.1,0.972,0.22033898305084745,0.36686390532544383,0.13202437373053488,0.17767295597484278,0.2263583558742175,16,1.0,0.2263583558742175,1.0202912996537483,Moderate,-0.09461049394367627,False,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 17:00:00,2.8,1353.0,320.0,13.4,1096.0,195.0,774.0,130.0,1783.0,1159.0,11.7,69.1,0.9497,0.22881355932203387,0.378698224852071,0.13067027758970887,0.20911949685534592,0.23781009277812432,17,1.4,0.33293412988937404,1.2014141183313733,High,0.18112281867762503,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 18:00:00,2.7,1260.0,263.0,12.0,1050.0,156.0,828.0,111.0,1722.0,979.0,10.7,68.5,0.8794,0.22033898305084745,0.32248520710059175,0.10426540284360189,0.18710691823899372,0.21021073104910137,18,1.4,0.2942950234687419,1.3585055399112476,High,0.1570914215798742,True,False,False,NO2,NORMAL,Air quality exposure is acceptable.
2004-03-24 19:00:00,4.5,1501.0,556.0,20.2,1302.0,247.0,681.0,134.0,2008.0,1311.0,10.7,67.3,0.8643,0.3728813559322034,0.3905325443786982,0.16587677725118483,0.3160377358490566,0.3141742843569431,19,1.4,0.4398439980997203,1.641297263473525,Very High,0.28279172356227744,True,True,False,NO2,HIGH: Exposure is increasing,"Exposure is rising, mainly caused by NO2. Monitor conditions closely and limit prolonged exposure."
2004-03-24 20:00:00,3.5,1273.0,458.0,14.4,1130.0,190.0,795.0,136.0,1744.0,1071.0,10.8,65.7,0.8486,0.288135593220339,0.39644970414201186,0.12728503723764387,0.2248427672955975,0.2623429167701351,20,1.4,0.36728008347818913,1.8236281505952217,Very High,0.18233088712169665,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
2004-03-24 21:00:00,2.6,1179.0,214.0,9.4,955.0,169.0,928.0,125.0,1571.0,899.0,10.3,66.3,0.8336,0.211864406779661,0.363905325443787,0.11306702775897087,0.14622641509433962,0.2120476933534557,21,1.4,0.29686677069483797,1.9575783615050808,Very High,0.13395021090985915,True,True,True,NO2,HIGH: Persistent accumulated exposure,Persistent high exposure mainly caused by NO2. Reduce exposure and avoid unnecessary outdoor movement.
